experiment_id,model_name,sample_num,chunk_size,prompt_type,example_num,level_type,file_name,token_counts
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20180430_Public Strategies Washington, Inc._Amendment_Amendment.pdf",1547
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,19820401_Bermuda Tourism Authority_Amendment_Amendment.pdf,1062
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20020611_CMGRP, Inc._Amendment_Amendment.pdf",1289
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20021204_JWI, LLC_Amendment_Amendment.pdf",1332
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20130815_Squire Patton Boggs, LLP_Amendment_Amendment.pdf",1524
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20180123_Fleishman-Hillard, Inc._Amendment_Amendment.pdf",1728
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20120604_Squire Patton Boggs, LLP_Amendment_Amendment.pdf",1526
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,19790101_Representative of the Turkish Republic of Northern Cyprus_Amendment_Amendment.pdf,1238
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20170224_Alston _ Bird, LLP_Amendment_Amendment.pdf",1498
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19760201_Italian Government Tourist Board (ENIT), Los Angeles_Amendment_Amendment.pdf",1616
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20131127_Independent Diplomat, Inc._Amendment_Amendment.pdf",1524
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19901201_CMGRP, Inc._Amendment_Amendment.pdf",1260
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,19950929_Hogan Lovells US LLP_Amendment_Amendment.pdf,1314
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20010820_Arnold _ Porter Kaye Scholer, LLP_Amendment_Amendment.pdf",1368
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,20140813_Fratelli Group_Amendment_Amendment.pdf,1582
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19920201_Sidley Austin, LLP_Amendment_Amendment.pdf",1266
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20150203_Burson-Marsteller, LLC (Miami Office)_Amendment_Amendment.pdf",1547
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,20110103_Representative of the Turkish Republic of Northern Cyprus_Amendment_Amendment.pdf,1438
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20150105_Squire Patton Boggs, LLP_Amendment_Amendment.pdf",1551
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20130131_Sidley Austin, LLP_Amendment_Amendment.pdf",1524
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,19770101_Representative of the Turkish Republic of Northern Cyprus_Amendment_Amendment.pdf,1378
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,19961018_DLA Piper US LLP_Amendment_Amendment.pdf,1546
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20170901_Bryan Cave, LLP_Amendment_Amendment.pdf",1555
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,19710401_Netherlands Board of Tourism and Conventions (NBTC)_Amendment_Amendment.pdf,959
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20120424_Pillsbury Winthrop Shaw Pittman, LLP_Amendment_Amendment.pdf",1550
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20180124_Nickles Group, LLC_Amendment_Amendment.pdf",1496
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20160406_Rokk Solutions, LLC_Amendment_Amendment.pdf",1809
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,19850801_St. Lucia Tourist Board_Amendment_Amendment.pdf,983
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20090930_Garvey, Schubert _ Barer_Amendment_Amendment.pdf",1422
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20170815_Pillsbury Winthrop Shaw Pittman, LLP_Amendment_Amendment.pdf",1497
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20070613_Pillsbury Winthrop Shaw Pittman, LLP_Amendment_Amendment.pdf",1297
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,19830401_Bermuda Tourism Authority_Amendment_Amendment.pdf,993
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20180105_Hill and Knowlton Strategies, LLC_Amendment_Amendment.pdf",1542
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19920601_JETRO, San Francisco_Amendment_Amendment.pdf",1288
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,20180613_Ballard Partners_Amendment_Amendment.pdf,1486
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20030714_Arnold _ Porter Kaye Scholer, LLP_Amendment_Amendment.pdf",1379
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20150530_Parvin, C. Landon_Amendment_Amendment.pdf",1436
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,20110527_Monaco Government Tourist Office_Amendment_Amendment.pdf,1483
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20081001_Garvey, Schubert _ Barer_Amendment_Amendment.pdf",1419
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"20171116_Wiley Rein, LLP_Amendment_Amendment.pdf",1941
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,19930901_Scottish Enterprise_Dissemination Report_Dissemination Report.pdf,1320
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19930201_Akin, Gump, Strauss, Hauer _ Feld, LLP_Dissemination Report_Dissemination Report.pdf",1014
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19930701_JETRO, Atlanta_Dissemination Report_Dissemination Report.pdf",1345
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,19920401_Quebec Government Office_Dissemination Report_Dissemination Report.pdf,1329
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,19931117_KOTRA_Dissemination Report_Dissemination Report.pdf,1371
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,19911201_Scottish Enterprise_Dissemination Report_Dissemination Report.pdf,1054
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19930601_International Registries, Inc._Dissemination Report_Dissemination Report.pdf",1300
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19920701_Far East Trade Services, Inc._Dissemination Report_Dissemination Report.pdf",1380
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19930901_Hill and Knowlton Strategies, LLC_Dissemination Report_Dissemination Report.pdf",1331
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19910501_JETRO, Atlanta_Dissemination Report_Dissemination Report.pdf",1323
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19960116_JETRO, Chicago_Dissemination Report_Dissemination Report.pdf",1297
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19910201_Akin, Gump, Strauss, Hauer _ Feld, LLP_Dissemination Report_Dissemination Report.pdf",1350
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19930801_JETRO, Los Angeles_Dissemination Report_Dissemination Report.pdf",1304
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19950110_JETRO, New York_Dissemination Report_Dissemination Report.pdf",1050
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19930901_JETRO, Los Angeles_Dissemination Report_Dissemination Report.pdf",1315
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,19920501_Hogan Lovells US LLP_Dissemination Report_Dissemination Report.pdf,1341
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19941221_JETRO, Chicago_Dissemination Report_Dissemination Report.pdf",1323
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19920701_JETRO, Los Angeles_Dissemination Report_Dissemination Report.pdf",1328
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,19910801_Representative of the Turkish Republic of Northern Cyprus_Dissemination Report_Dissemination Report.pdf,1347
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19920701_International Registries, Inc._Dissemination Report_Dissemination Report.pdf",1265
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19920901_Daniel J. Edelman, Inc._Dissemination Report_Dissemination Report.pdf",1006
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,19931101_Hogan Lovells US LLP_Dissemination Report_Dissemination Report.pdf,1013
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19910201_World Zionist Organization - American Section, Inc._Dissemination Report_Dissemination Report.pdf",1071
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19930701_JETRO, New York_Dissemination Report_Dissemination Report.pdf",1352
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19910401_World Zionist Organization - American Section, Inc._Dissemination Report_Dissemination Report.pdf",1086
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,19930201_Kobe Trade Information Office_Dissemination Report_Dissemination Report.pdf,1318
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19940914_JETRO, Los Angeles_Dissemination Report_Dissemination Report.pdf",1645
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19930101_JETRO, Los Angeles_Dissemination Report_Dissemination Report.pdf",1333
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19911201_JETRO, Houston_Dissemination Report_Dissemination Report.pdf",1297
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19950522_JETRO, Los Angeles_Dissemination Report_Dissemination Report.pdf",1330
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,"19920701_JETRO, New York_Dissemination Report_Dissemination Report.pdf",1322
63,llama3-70b-8192,40,2996,chain_of_thought,1,STL,19930101_Representative of the Turkish Republic of Northern Cyprus_Dissemination Report_Dissemination Report.pdf,1304
