experiment_id,model_name,sample_num,chunk_size,prompt_type,example_num,level_type,file_name,token_counts
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20180430_Public Strategies Washington, Inc._Amendment_Amendment.pdf",2911
56,llama3-70b-8192,40,287,few_shot,3,UTL,19820401_Bermuda Tourism Authority_Amendment_Amendment.pdf,1813
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20020611_CMGRP, Inc._Amendment_Amendment.pdf",2653
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20021204_JWI, LLC_Amendment_Amendment.pdf",2696
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20130815_Squire Patton Boggs, LLP_Amendment_Amendment.pdf",2888
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20180123_Fleishman-Hillard, Inc._Amendment_Amendment.pdf",3706
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20120604_Squire Patton Boggs, LLP_Amendment_Amendment.pdf",2892
56,llama3-70b-8192,40,287,few_shot,3,UTL,19790101_Representative of the Turkish Republic of Northern Cyprus_Amendment_Amendment.pdf,1990
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20170224_Alston _ Bird, LLP_Amendment_Amendment.pdf",2862
56,llama3-70b-8192,40,287,few_shot,3,UTL,"19760201_Italian Government Tourist Board (ENIT), Los Angeles_Amendment_Amendment.pdf",2981
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20131127_Independent Diplomat, Inc._Amendment_Amendment.pdf",2887
56,llama3-70b-8192,40,287,few_shot,3,UTL,"19901201_CMGRP, Inc._Amendment_Amendment.pdf",2624
56,llama3-70b-8192,40,287,few_shot,3,UTL,19950929_Hogan Lovells US LLP_Amendment_Amendment.pdf,2679
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20010820_Arnold _ Porter Kaye Scholer, LLP_Amendment_Amendment.pdf",2732
56,llama3-70b-8192,40,287,few_shot,3,UTL,20140813_Fratelli Group_Amendment_Amendment.pdf,2945
56,llama3-70b-8192,40,287,few_shot,3,UTL,"19920201_Sidley Austin, LLP_Amendment_Amendment.pdf",2631
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20150203_Burson-Marsteller, LLC (Miami Office)_Amendment_Amendment.pdf",2911
56,llama3-70b-8192,40,287,few_shot,3,UTL,20110103_Representative of the Turkish Republic of Northern Cyprus_Amendment_Amendment.pdf,2802
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20150105_Squire Patton Boggs, LLP_Amendment_Amendment.pdf",2915
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20130131_Sidley Austin, LLP_Amendment_Amendment.pdf",2888
56,llama3-70b-8192,40,287,few_shot,3,UTL,19770101_Representative of the Turkish Republic of Northern Cyprus_Amendment_Amendment.pdf,2743
56,llama3-70b-8192,40,287,few_shot,3,UTL,19961018_DLA Piper US LLP_Amendment_Amendment.pdf,2910
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20170901_Bryan Cave, LLP_Amendment_Amendment.pdf",2920
56,llama3-70b-8192,40,287,few_shot,3,UTL,19710401_Netherlands Board of Tourism and Conventions (NBTC)_Amendment_Amendment.pdf,1710
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20120424_Pillsbury Winthrop Shaw Pittman, LLP_Amendment_Amendment.pdf",2914
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20180124_Nickles Group, LLC_Amendment_Amendment.pdf",2860
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20160406_Rokk Solutions, LLC_Amendment_Amendment.pdf",3786
56,llama3-70b-8192,40,287,few_shot,3,UTL,19850801_St. Lucia Tourist Board_Amendment_Amendment.pdf,1734
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20090930_Garvey, Schubert _ Barer_Amendment_Amendment.pdf",2786
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20170815_Pillsbury Winthrop Shaw Pittman, LLP_Amendment_Amendment.pdf",2861
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20070613_Pillsbury Winthrop Shaw Pittman, LLP_Amendment_Amendment.pdf",2662
56,llama3-70b-8192,40,287,few_shot,3,UTL,19830401_Bermuda Tourism Authority_Amendment_Amendment.pdf,1744
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20180105_Hill and Knowlton Strategies, LLC_Amendment_Amendment.pdf",2906
56,llama3-70b-8192,40,287,few_shot,3,UTL,"19920601_JETRO, San Francisco_Amendment_Amendment.pdf",2652
56,llama3-70b-8192,40,287,few_shot,3,UTL,20180613_Ballard Partners_Amendment_Amendment.pdf,2850
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20030714_Arnold _ Porter Kaye Scholer, LLP_Amendment_Amendment.pdf",2743
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20150530_Parvin, C. Landon_Amendment_Amendment.pdf",2802
56,llama3-70b-8192,40,287,few_shot,3,UTL,20110527_Monaco Government Tourist Office_Amendment_Amendment.pdf,2847
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20081001_Garvey, Schubert _ Barer_Amendment_Amendment.pdf",2783
56,llama3-70b-8192,40,287,few_shot,3,UTL,"20171116_Wiley Rein, LLP_Amendment_Amendment.pdf",3918
56,llama3-70b-8192,40,287,few_shot,3,UTL,19930901_Scottish Enterprise_Dissemination Report_Dissemination Report.pdf,2545
56,llama3-70b-8192,40,287,few_shot,3,UTL,"19930201_Akin, Gump, Strauss, Hauer _ Feld, LLP_Dissemination Report_Dissemination Report.pdf",1667
56,llama3-70b-8192,40,287,few_shot,3,UTL,"19930701_JETRO, Atlanta_Dissemination Report_Dissemination Report.pdf",2571
56,llama3-70b-8192,40,287,few_shot,3,UTL,19920401_Quebec Government Office_Dissemination Report_Dissemination Report.pdf,2554
56,llama3-70b-8192,40,287,few_shot,3,UTL,19931117_KOTRA_Dissemination Report_Dissemination Report.pdf,2596
