experiment_id,model_name,sample_num,chunk_size,prompt_type,example_num,level_type,file_name,token_counts
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20180430_Public Strategies Washington, Inc._Amendment_Amendment.pdf",3072
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,19820401_Bermuda Tourism Authority_Amendment_Amendment.pdf,1587
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20020611_CMGRP, Inc._Amendment_Amendment.pdf",1814
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20021204_JWI, LLC_Amendment_Amendment.pdf",2857
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20130815_Squire Patton Boggs, LLP_Amendment_Amendment.pdf",3049
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20180123_Fleishman-Hillard, Inc._Amendment_Amendment.pdf",3253
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20120604_Squire Patton Boggs, LLP_Amendment_Amendment.pdf",3051
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,19790101_Representative of the Turkish Republic of Northern Cyprus_Amendment_Amendment.pdf,1763
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20170224_Alston _ Bird, LLP_Amendment_Amendment.pdf",3023
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19760201_Italian Government Tourist Board (ENIT), Los Angeles_Amendment_Amendment.pdf",3141
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20131127_Independent Diplomat, Inc._Amendment_Amendment.pdf",3050
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19901201_CMGRP, Inc._Amendment_Amendment.pdf",1785
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,19950929_Hogan Lovells US LLP_Amendment_Amendment.pdf,2838
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20010820_Arnold _ Porter Kaye Scholer, LLP_Amendment_Amendment.pdf",2895
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,20140813_Fratelli Group_Amendment_Amendment.pdf,3107
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19920201_Sidley Austin, LLP_Amendment_Amendment.pdf",1791
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20150203_Burson-Marsteller, LLC (Miami Office)_Amendment_Amendment.pdf",3072
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,20110103_Representative of the Turkish Republic of Northern Cyprus_Amendment_Amendment.pdf,2963
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20150105_Squire Patton Boggs, LLP_Amendment_Amendment.pdf",3076
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20130131_Sidley Austin, LLP_Amendment_Amendment.pdf",3049
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,19770101_Representative of the Turkish Republic of Northern Cyprus_Amendment_Amendment.pdf,2903
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,19961018_DLA Piper US LLP_Amendment_Amendment.pdf,3071
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20170901_Bryan Cave, LLP_Amendment_Amendment.pdf",3080
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,19710401_Netherlands Board of Tourism and Conventions (NBTC)_Amendment_Amendment.pdf,1484
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20120424_Pillsbury Winthrop Shaw Pittman, LLP_Amendment_Amendment.pdf",3075
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20180124_Nickles Group, LLC_Amendment_Amendment.pdf",3021
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20160406_Rokk Solutions, LLC_Amendment_Amendment.pdf",3336
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,19850801_St. Lucia Tourist Board_Amendment_Amendment.pdf,1508
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20090930_Garvey, Schubert _ Barer_Amendment_Amendment.pdf",2947
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20170815_Pillsbury Winthrop Shaw Pittman, LLP_Amendment_Amendment.pdf",3022
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20070613_Pillsbury Winthrop Shaw Pittman, LLP_Amendment_Amendment.pdf",1822
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,19830401_Bermuda Tourism Authority_Amendment_Amendment.pdf,1518
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20180105_Hill and Knowlton Strategies, LLC_Amendment_Amendment.pdf",3067
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19920601_JETRO, San Francisco_Amendment_Amendment.pdf",1813
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,20180613_Ballard Partners_Amendment_Amendment.pdf,3011
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20030714_Arnold _ Porter Kaye Scholer, LLP_Amendment_Amendment.pdf",2903
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20150530_Parvin, C. Landon_Amendment_Amendment.pdf",2961
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,20110527_Monaco Government Tourist Office_Amendment_Amendment.pdf,3008
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20081001_Garvey, Schubert _ Barer_Amendment_Amendment.pdf",2944
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"20171116_Wiley Rein, LLP_Amendment_Amendment.pdf",3466
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,19930901_Scottish Enterprise_Dissemination Report_Dissemination Report.pdf,1870
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19930201_Akin, Gump, Strauss, Hauer _ Feld, LLP_Dissemination Report_Dissemination Report.pdf",1564
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19930701_JETRO, Atlanta_Dissemination Report_Dissemination Report.pdf",1895
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,19920401_Quebec Government Office_Dissemination Report_Dissemination Report.pdf,1879
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,19931117_KOTRA_Dissemination Report_Dissemination Report.pdf,2961
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,19911201_Scottish Enterprise_Dissemination Report_Dissemination Report.pdf,1604
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19930601_International Registries, Inc._Dissemination Report_Dissemination Report.pdf",1850
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19920701_Far East Trade Services, Inc._Dissemination Report_Dissemination Report.pdf",1930
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19930901_Hill and Knowlton Strategies, LLC_Dissemination Report_Dissemination Report.pdf",1881
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19910501_JETRO, Atlanta_Dissemination Report_Dissemination Report.pdf",1873
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19960116_JETRO, Chicago_Dissemination Report_Dissemination Report.pdf",1847
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19910201_Akin, Gump, Strauss, Hauer _ Feld, LLP_Dissemination Report_Dissemination Report.pdf",1900
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19930801_JETRO, Los Angeles_Dissemination Report_Dissemination Report.pdf",1854
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19950110_JETRO, New York_Dissemination Report_Dissemination Report.pdf",1600
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19930901_JETRO, Los Angeles_Dissemination Report_Dissemination Report.pdf",1865
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,19920501_Hogan Lovells US LLP_Dissemination Report_Dissemination Report.pdf,1891
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19941221_JETRO, Chicago_Dissemination Report_Dissemination Report.pdf",1873
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19920701_JETRO, Los Angeles_Dissemination Report_Dissemination Report.pdf",1878
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,19910801_Representative of the Turkish Republic of Northern Cyprus_Dissemination Report_Dissemination Report.pdf,1897
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19920701_International Registries, Inc._Dissemination Report_Dissemination Report.pdf",1815
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19920901_Daniel J. Edelman, Inc._Dissemination Report_Dissemination Report.pdf",1556
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,19931101_Hogan Lovells US LLP_Dissemination Report_Dissemination Report.pdf,1563
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19910201_World Zionist Organization - American Section, Inc._Dissemination Report_Dissemination Report.pdf",1621
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19930701_JETRO, New York_Dissemination Report_Dissemination Report.pdf",2943
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19910401_World Zionist Organization - American Section, Inc._Dissemination Report_Dissemination Report.pdf",1636
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,19930201_Kobe Trade Information Office_Dissemination Report_Dissemination Report.pdf,1868
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19940914_JETRO, Los Angeles_Dissemination Report_Dissemination Report.pdf",3237
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19930101_JETRO, Los Angeles_Dissemination Report_Dissemination Report.pdf",1883
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19911201_JETRO, Houston_Dissemination Report_Dissemination Report.pdf",1847
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19950522_JETRO, Los Angeles_Dissemination Report_Dissemination Report.pdf",1880
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,"19920701_JETRO, New York_Dissemination Report_Dissemination Report.pdf",1872
97,llama3-70b-8192,40,633,chain_of_thought,3,STL,19930101_Representative of the Turkish Republic of Northern Cyprus_Dissemination Report_Dissemination Report.pdf,1854
